2024-03-19 15:57:55.012 | INPUT  | DEBUG    | list 
2024-03-19 15:57:59.907 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:57:59.909 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:57:59.912 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:57:59.915 | OUTPUT | DEBUG    | Address: 0x51 
2024-03-19 15:57:59.916 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:57:59.919 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:57:59.925 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71e56ecfe9 
2024-03-19 15:57:59.927 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:57:59.930 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:57:59.936 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71e56ecfe9 
2024-03-19 15:57:59.938 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.942 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:57:59.944 | OUTPUT | DEBUG    | Component Address: 0x51 
2024-03-19 15:57:59.946 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:57:59.950 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:57:59.952 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:57:59.954 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.956 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:57:59.958 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:57:59.960 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:57:59.962 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:57:59.965 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:57:59.967 | OUTPUT | DEBUG    | Address: 0x52 
2024-03-19 15:57:59.969 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:57:59.972 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:57:59.978 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71bc26c5ee 
2024-03-19 15:57:59.980 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:57:59.983 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:57:59.989 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71bc26c5ee 
2024-03-19 15:57:59.991 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.995 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:57:59.998 | OUTPUT | DEBUG    | Component Address: 0x52 
2024-03-19 15:57:59.999 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:00.004 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:00.005 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:00.007 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.009 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:00.011 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:00.013 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:00.015 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:00.018 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:00.020 | OUTPUT | DEBUG    | Address: 0x53 
2024-03-19 15:58:00.022 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:00.025 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:00.031 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc714fd68236 
2024-03-19 15:58:00.033 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:00.036 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:00.042 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc714fd68236 
2024-03-19 15:58:00.044 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.048 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:00.050 | OUTPUT | DEBUG    | Component Address: 0x53 
2024-03-19 15:58:00.052 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:00.056 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:00.058 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:00.060 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.062 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:00.064 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:00.066 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:00.068 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:00.071 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:00.074 | OUTPUT | DEBUG    | Address: 0x54 
2024-03-19 15:58:00.075 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:00.078 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:00.084 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71ea34ce33 
2024-03-19 15:58:00.086 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:00.089 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:00.095 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71ea34ce33 
2024-03-19 15:58:00.097 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.100 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:00.103 | OUTPUT | DEBUG    | Component Address: 0x54 
2024-03-19 15:58:00.105 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:00.109 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:00.111 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:00.113 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.115 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:00.117 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:00.120 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:00.121 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:00.124 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:00.126 | OUTPUT | DEBUG    | Address: 0x55 
2024-03-19 15:58:00.128 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:00.132 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:00.137 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71e28f9695 
2024-03-19 15:58:00.139 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:00.143 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:00.147 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71e28f9695 
2024-03-19 15:58:00.150 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.153 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:00.156 | OUTPUT | DEBUG    | Component Address: 0x55 
2024-03-19 15:58:00.158 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:00.162 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:00.163 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:00.166 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.168 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:00.170 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:00.172 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:00.174 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:00.177 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:00.179 | OUTPUT | DEBUG    | Address: 0x56 
2024-03-19 15:58:00.181 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:00.184 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:00.189 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71de7011c9 
2024-03-19 15:58:00.192 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:00.195 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:00.200 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71de7011c9 
2024-03-19 15:58:00.203 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.206 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:00.209 | OUTPUT | DEBUG    | Component Address: 0x56 
2024-03-19 15:58:00.211 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:00.215 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:00.216 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:00.218 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.220 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:00.223 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:00.225 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:00.227 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:00.230 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:00.232 | OUTPUT | DEBUG    | Address: 0x57 
2024-03-19 15:58:00.234 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:00.237 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:00.242 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71efd3f163 
2024-03-19 15:58:00.245 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:00.248 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:00.253 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71efd3f163 
2024-03-19 15:58:00.255 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.259 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:00.262 | OUTPUT | DEBUG    | Component Address: 0x57 
2024-03-19 15:58:00.264 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:00.268 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:00.269 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:00.271 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.273 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:00.276 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:00.278 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:00.280 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:00.283 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:00.285 | OUTPUT | DEBUG    | Address: 0x58 
2024-03-19 15:58:00.287 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:00.290 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:00.295 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71618b9dc9 
2024-03-19 15:58:00.298 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:00.301 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:00.306 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71618b9dc9 
2024-03-19 15:58:00.308 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.312 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:00.315 | OUTPUT | DEBUG    | Component Address: 0x58 
2024-03-19 15:58:00.316 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:00.321 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:00.322 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:00.324 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.326 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:00.329 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:00.330 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:00.332 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:00.336 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:00.338 | OUTPUT | DEBUG    | Address: 0x59 
2024-03-19 15:58:00.340 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:00.343 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:00.348 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71a3785aad 
2024-03-19 15:58:00.350 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:00.354 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:00.359 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71a3785aad 
2024-03-19 15:58:00.361 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.365 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:00.368 | OUTPUT | DEBUG    | Component Address: 0x59 
2024-03-19 15:58:00.370 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:00.376 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:00.376 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:00.377 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.380 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:00.381 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:00.383 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:00.385 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:00.388 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:00.391 | OUTPUT | DEBUG    | Address: 0x5a 
2024-03-19 15:58:00.393 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:00.397 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:00.401 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc7173746fca 
2024-03-19 15:58:00.403 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:00.407 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:00.412 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc7173746fca 
2024-03-19 15:58:00.414 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.418 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:00.421 | OUTPUT | DEBUG    | Component Address: 0x5a 
2024-03-19 15:58:00.422 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:00.426 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:00.428 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:00.430 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.434 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:00.434 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:00.436 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:00.438 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:00.442 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:00.443 | OUTPUT | DEBUG    | Address: 0x5b 
2024-03-19 15:58:00.446 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:00.449 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:00.460 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc716dcbf5e6 
2024-03-19 15:58:00.461 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:00.463 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:00.467 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc716dcbf5e6 
2024-03-19 15:58:00.469 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.471 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:00.474 | OUTPUT | DEBUG    | Component Address: 0x5b 
2024-03-19 15:58:00.476 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:00.480 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:00.482 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:00.484 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.486 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:00.488 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:00.489 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:00.492 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:00.494 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:00.497 | OUTPUT | DEBUG    | Address: 0x5c 
2024-03-19 15:58:00.498 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:00.501 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:00.507 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71fe30b56a 
2024-03-19 15:58:00.509 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:00.513 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:00.518 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71fe30b56a 
2024-03-19 15:58:00.520 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.524 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:00.527 | OUTPUT | DEBUG    | Component Address: 0x5c 
2024-03-19 15:58:00.528 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:00.532 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:00.534 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:00.536 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.538 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:00.540 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:00.542 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:00.544 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:00.547 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:00.549 | OUTPUT | DEBUG    | Address: 0x5d 
2024-03-19 15:58:00.551 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:00.554 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:00.560 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc7125cf8d99 
2024-03-19 15:58:00.562 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:00.565 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:00.571 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc7125cf8d99 
2024-03-19 15:58:00.573 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.577 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:00.579 | OUTPUT | DEBUG    | Component Address: 0x5d 
2024-03-19 15:58:00.581 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:00.585 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:00.587 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:00.589 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.591 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:00.593 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:00.595 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:00.597 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:00.600 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:00.602 | OUTPUT | DEBUG    | Address: 0x5e 
2024-03-19 15:58:00.604 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:00.608 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:00.613 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc718f32f04f 
2024-03-19 15:58:00.615 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:00.619 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:00.624 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc718f32f04f 
2024-03-19 15:58:00.626 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.630 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:00.632 | OUTPUT | DEBUG    | Component Address: 0x5e 
2024-03-19 15:58:00.634 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:00.638 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:00.640 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:00.642 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.644 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:00.646 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:00.648 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:00.650 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:00.653 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:00.655 | OUTPUT | DEBUG    | Address: 0x5f 
2024-03-19 15:58:00.657 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:00.660 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:00.666 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71eb551e1b 
2024-03-19 15:58:00.668 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:00.671 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:00.677 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71eb551e1b 
2024-03-19 15:58:00.679 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.682 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:00.685 | OUTPUT | DEBUG    | Component Address: 0x5f 
2024-03-19 15:58:00.687 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:00.691 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:00.692 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:00.695 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.697 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:00.699 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:00.701 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:00.703 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:00.706 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:00.708 | OUTPUT | DEBUG    | Address: 0x60 
2024-03-19 15:58:00.710 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:00.713 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:00.719 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71f5d6dda9 
2024-03-19 15:58:00.721 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:00.724 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:00.730 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71f5d6dda9 
2024-03-19 15:58:00.732 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.735 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:00.738 | OUTPUT | DEBUG    | Component Address: 0x60 
2024-03-19 15:58:00.740 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:00.744 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:00.745 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:00.748 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.750 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:00.752 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:00.754 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:00.756 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:00.759 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:00.761 | OUTPUT | DEBUG    | Address: 0x61 
2024-03-19 15:58:00.763 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:00.766 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:00.771 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71ce9020b0 
2024-03-19 15:58:00.774 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:00.777 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:00.782 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71ce9020b0 
2024-03-19 15:58:00.785 | OUTPUT | DEBUG    | REACHED POINT A 
